date,username,hashtags,tweet
2022-08-06,banthony071,[],I don’t wish monkeypox on neauxbody — but as frequently as y’all be out in the streets — I AINT GOTTA WISH MONKEYPOX ON NEAUXBODY!   I will be watching skincare stocks though.
2022-08-06,fromtheshack,[],@TheMarcitect @MarkFriesen08 Monkey pox on the lips and hands
2022-08-06,3arth2k,[],maybe its a blessing in disguise i aint get the steve lacy tickets bc monkey pox is making its rounds rn honey
2022-08-06,morinthian,[],Me in 2019: ah shit i got bit by a damn spider   Me in 2022: OH MY GOD THERE'S A BUMP I GOT MONKEY POX OH SHI- wait that's a spider bite
2022-08-06,patrickcolvin,[],@benryanwriter @dr_demetre He can talk to me about monkeypox any time
2022-08-06,13thfloor,[],@theliamnissan Thank goodness that's why it's sore. Don't need the monkey pox...
2022-08-06,conspireconspi1,[],Y’all still dating bi men knowing monkeypox exists?
2022-08-06,mosaictheories,[],'Pure hell': Monkeypox survivor shares experience with disease  https://t.co/tNBkMHoTRJ
2022-08-06,barbara84858692,[],@fold47 @stutteringjohnm @Jim_Jordan Getting monkey pox vaccines
2022-08-06,tit_sweat,[],giving everyone at work anxiety by talking about monkeypox and war
2022-08-06,manwhalee,"['monkeypox', 'sos']",Im pretty sure I have MonkeyPox. The @CityofSanDiego has not been able to provide me with vaccine or treatment options. Clearly I have multiple lesions on my face and body and yet here we are. resorting to Twitter for help! Monkeypox is the new covid #monkeypox #sos @ToddGloria
2022-08-06,futurehof3,[],@TheSarcasticist @ajzeigler @starboard_light So is monkeypox an individual disease or does it spread between person through skin contact like the science suggests?! Log off and delete your account
2022-08-06,kpixtv,[],While many San Francisco residents have struggled to get the monkeypox vaccine this week. health officials shared good news early Friday evening.  https://t.co/eaPNMYAu5b
2022-08-06,politomixnews,[],"Children potentially exposed to monkeypox at Illinois daycare, officials say  https://t.co/U4qlIfcROO"
2022-08-06,jessilene05,[],"I was thinking about going to First Friday tonight but with how many people go, I feel like there’s bound to be someone with monkeypox 😷 I just can’t risk bringing my baby around that many people 😩"
2022-08-06,avant_arde,[],hold the fuck up…i’m not supposed to thrift because monkeypox??????
2022-08-06,ehem79049088,[],"So let me get this straight, cause I'm confused. We vilified the unvaccinated saying they were perpetuating the Covid pandemic but now we celebrate and encourage the gays even though they are perpetuating the Monkey Pox pandemic? 🤔  I can't keep up....😵‍💫"
2022-08-06,dcrobman,['monkeypox'],So what changed with the virus from its inception 50yrs ago?  Was it also only within MSM populations? Is it a different #monkeypox-like virus altogether?
2022-08-06,amishscientist,[],Why Monkeypox Vaccine Shortage May Threaten the Immunocompromised  https://t.co/AnMU85NDbw
2022-08-06,critperspectiv,['monkeypox'],@CTVNews Reporting cumulative #monkeypox cases is dishonest because they are constantly growing (and never decreasing).
2022-08-06,garysemro1,[],@stevanzetti @gethimouttahere More Attendees At A Monkeypox Convention!
2022-08-06,_perfectionn,[],I need to plan our nyc trip but this monkey pox shit scary af
2022-08-06,kathie68844562,"['monkeypox', 'health']",Will #MonkeyPox be contained?  #health   https://t.co/pG5mqdHdYa
2022-08-06,chinaawhitee_,[],I took my chances with covid but im not fucking with no monkey pox 🙅🏽‍♀️🙅🏽‍♀️ and if they come out with a vaccine that vaccine can kiss my ass not going for that shit NOPE
2022-08-06,gottalovebriy_,"['monkeypox', 'starz', 'pvalleystarz', 'pvalley']","They are about to shut down the Pynk again, &amp; have a re re ree grand opening ! #MonkeyPox #Starz #PValleyStarz #PValley  https://t.co/ZMqrLmBQ6s"
2022-08-06,zfginfinity,[],"@POTUS 100,000 fentanyl overdoses - Skip 6000 monkeypox cases - REEEEEEEEEEEEEEEEEEE"
2022-08-06,runningwaters4,[],@blueghostpirate We've had 2 documented cases of Monkey Pox in our county.  I'd never even heard of Monkey Pox before this
2022-08-06,bromethion,[],monkeypox for the gay wauds
2022-08-06,sharrondark,[],Monkeypox in the U.S.  https://t.co/zD7VFEmCZf via @CDCgov
2022-08-06,bunnie1129,[],Keep y’all’s stank monkey pox hands off of me 😤  https://t.co/Oc3HFdWYl9
2022-08-06,rique_210,[],I hope this monkey pox doesn't become a pandemic because can you imagine how goofy we would look wearing gloves all the time 😭
2022-08-06,faithisthevicty,[],New CDC Data Says Nearly 99% of Monkeypox Cases Occur in Male-to-Male Sexual Contact.  https://t.co/iiYqUGLBTu
2022-08-06,therealhazegod,[],I gotta go to New York next month and y’all niggas going krazy with monkey pox
2022-08-06,skinniec0rleone,[],florida monkeypox cases goes up by 100 every day shit crazy
2022-08-06,86munsons,[],the fact that i have to say this says enough about our society but please for the love of god if you're in close contact with someone who has monkeypox please don't go out in public with a mask and a prayer because the rest of us (including the cdc) still don't know abt this 💀  https://t.co/QgEOX8l1DA
2022-08-06,tryangregory,[],"Person she praises: ""Monkeypox is spreading pretty much exclusively through anal sex between men"" (like, tweeted a dozen times)  Actual global south experts with direct experience dealing with it: ""Yeah, nah, it's really not a gay STI.""  https://t.co/9MLzcA9cl5"
2022-08-06,wildimmunity,[],"Monkeypox vaccines: A virologist answers 6 questions about how they work, who can get them and how well they prevent infection  https://t.co/F1qAcJ6C6b via @ConversationUS"
2022-08-06,binzi09,['loveislandusa'],like I hope they get tested for monkeypox with all this swapping to saliva #LoveIslandUSA  https://t.co/4w7f5Qxa2y
2022-08-06,rpshahmemorial1,['monkey'],"A worker at day care centre in Illinois tested +ve for #monkey pox .State health director Sameer Vohra said that ""FDA is allowing vaccination for those younger than 18 in cases where they may have been exposed&amp; that anyone with their guardian’s approval will be vaccinated today""."
2022-08-06,walkerandrease3,[],KIDBEHINDACAMERA FIGHTS MCJUGGERNUGGETS!  https://t.co/KFWrSpRuiC via @YouTube I think this fight is how Monkeypox started….. @CatMaster81
2022-08-06,wendyleighs,[],"@Mike56329674 @JohnFetterman @HRC Huh? First off, drag is a show. It has nothing to do with being ""gay"" or ""trans"".  Second, it's about as ""sexual"" as watching Hula Dancers or Shakespeare.  Monkeypox has nothing to do with being ""gay"". Did you not realize 50% of hetero couples engage in anal sex or...?"
2022-08-06,lowcarbloving,[],"Watch ""‘Colleges, Schools, Congregate Living Facilities’ Must Prepare For Monkeypox: Dr. Vin Gupta"" -  https://t.co/ilMNMnl7D1"
2022-08-06,spabg2,"['monkeypox', 'sheeppox']",Is it #MonkeyPox or #SheepPox? 🐑  https://t.co/wxwgqKDgsl
2022-08-06,jaxlaw,[],"Fauci and other health 'experts' are messing up monkeypox just as they did COVID, Ebola and AIDS  https://t.co/uhSUe370iq via @nypost"
2022-08-06,orronerro,[],MONKEYPOX REACH YAH????  https://t.co/ypYI0tfxRz
2022-08-06,_riasapphireee,[],that monkey pox shit looks disgusting 🥴
2022-08-06,tyhutchins6,[],@SPepper1964 How long before Rachel Levine contracts monkeypox?
2022-08-06,floyd80511785,[],You're A Lab Rat in their Experiment *Confirmed* - Monkeypox Vax Warning  https://t.co/6fr05ekXZg via @BitChute
2022-08-06,mewz7seben7,"['monkeypox', 'diemaskebleibtauf', 'mask', 'bidenrecession']","just a thought, maybe ppl will wear masks to hide their facial monkeypox symptomatics. #monkeypox #diemaskebleibtauf  #mask  #BidenRecession"
2022-08-06,thedagwood13,[],Americans Lost Fundamental Freedoms During Covid — But Halting Gay Orgies To Stop Monkeypox Is Too Far  https://t.co/7bHxHPL7f1 via @pamelageller
2022-08-06,d3n_ic3_,[],"Covid, Monkey Pox or HIV?"
2022-08-06,paramedicfourt1,[],I’m confused are they saying monkeypox gonna kill y’all. California just passed a law lessening penalty for oral sex with minors. Y’all should be thankful it’s monkeypox not a pox from the almighty himself
2022-08-06,chinaawhitee_,[],This monkey pox shit got me wanting to stay in the house and away from everybody until it’s gone. I got invited to my friend bday celebrate this weekend I wanna step out but I’m scared it’s to much shit going on out here
2022-08-06,jasonshue3,[],@EGFound @OliverStuenkel @kalil_isabela @DouglasGarcia @AndreMarinho Anthrax monkey pox. Profiteering. Blow hole juice off war chem narc…… isist. Mutated gene from chemical warfare since 1917. A mutated gene gets passed down generation to generation. Microscope a dna isotope for mutations.
2022-08-06,theelovelyrose,[],Monkey pox is literally the chicken pox on crack.
2022-08-06,blakemmurdoch,[]," https://t.co/i6CCAHxiKQ  The FDA is allowing a monkeypox vaccine that is not approved for children to be used for children who may have been exposed to the infected daycare worker. Let me translate: they are really, really worried about how serious monkeypox is in children."
2022-08-06,mindblowingpo,[],First sign of monkeypox is a pounding sensation in your ass
2022-08-06,lindacbush,[],"PLEASE can we call monkeypox something else?!?! It's distancing, othering, homophobic, racist... this is like when HIV was called the ""gay plague"". Stop it! Grow up!!"
2022-08-06,bandofbrothersq,[],Covid vax x 2 Test x 4 average Covid boosters x 3 or 4 Test x 4 average MonkeyPox x 2 Test x 4 Booster MP 2 Test x 4 Marburg Virus x 2 Tests x 4 Booster Marburg Virus x 3 Tests x 4 ☠☠☠☠☠☠  Are you in for all this... ? Sleepers are ready to take it all...  https://t.co/nJQwcq1K8K
2022-08-06,critperspectiv,['monkeypox'],@CTVNews Reporting cumulative #monkeypox cases is dishonest because they are constantly growing (and never decreasing).
2022-08-06,azelastine5,[],Monkeypox is picking up fast. Be careful out there everybody. It’s gonna be bad
2022-08-06,781moksha2011,[],White House reluctantly proclaims monkeypox a public health emergency  https://t.co/VbWv0RYVpI
2022-08-06,aprildalaman,['monkeypox'],Are we just not gonna talk about how #Monkeypox can live inside scabs for YEARS? Would that mean a person would be contagious for years?! Does anyone know? My brain can’t even process this. I’m at the point where my brain is refusing to accept this to stop me from losing it. 🙃
2022-08-06,faketriots,[],"Low IQ Ethan Schmidt thinks he's come up with a way to 'stop the spread of monkeypox  I love how he thinks he's the ""new founding father of something""  No wonder women won't date him. 🤣🤣🤣  https://t.co/eVHzsE4PRx"
2022-08-06,libertas3127,[],"CDC Issues Eye-Opening Monkeypox 'Safer Sex' Guidelines, Exposes Their Shriveling Credibility  https://t.co/mcOvGV3IGY"
2022-08-06,bev1jill,[],@NPR Abbott should be arrested for doing this &amp; any other Gov who did it! These people could &amp; should have been treated like human beings! This might be how Monkey pox spread in our Nat. This is a Federal Crime taking people across borders! Jail the Bastard! They R humans being!
2022-08-06,ruckusroom,[],Time To Get Real... Bucket of Monkeypox (04-AUG-22 Part 2)  https://t.co/eSMAyjYzGq  https://t.co/sLQJUNitPR
2022-08-06,taxmeister99,[],"@MarkLevineNYC Maybe when educating the public about monkey pox, you shouldn't be so woke that you're terrified to mention the group at the highest risk of contracting the disease. I of course can't mention that group because Twitter will probably ban me for life for spreading the truth around"
2022-08-06,jeepeg274,[],(Four False Claims About Monkeypox –  https://t.co/W3acLcacXv) has been published on The Globe -  https://t.co/dLQ1RAsHFG
2022-08-06,ellecreative,[],"@dbdugger Yeah, based on some comments, it's what some believe. Many also believe that Covid is just a flu. We know Covid is no flu just as we know Monkeypox is NOT a gay disease. Unfortunately, it will spread through our country and we are not prepared with enough vaccines and antivirals."
2022-08-06,oldfathomo,[],Karen harasses gay people in line for the Monkey Pox vaccine. So glad everyone keeps calling MP a gay std 🙄  https://t.co/hMpZvcBFhA
2022-08-06,nowstarling,[],"Wow.  So many new sicknesses!  What are all US Health departments, Fauci and CDC doing to keep US safe.  They are NOT ahead of the curve.  Too much time spent on the Covid and Monkeypox scare."
2022-08-06,vibeslinkpromo,[],First Local Monkeypox Case confirmed in Jamaica – V-Link Media  https://t.co/qnZgevRtb8
2022-08-06,mark29970402,[],"@lizoluwi @NjbBari3 From healthline:  ""Currently, most monkeypox cases are in men who have sex with other men"""
2022-08-06,c4i,[],"@jaysonstreet @mattjay I really didn’t want to roll into Vegas with a combination of a Triple Canopy program manager meets Dr. Sam Daniels in the 3rd act of Outbreak.   I’ll be happy if the week is uneventful, I return with the same laptops I left with and Monkeypox is too busy elsewhere."
2022-08-06,lupinepariah,[],"So, trust me on this... Being a DNA virus, monkeypox is more mutably stable than, say, coronavirus. However, a perfect storm of factors—like mass human proliferation—will encourage the expression of divergence. Don't take stupid risks, stay indoors. I warned you."
2022-08-06,peterscully001,[],"@joncoopertweets I think they are purposefully locking us down. It has always been a part of the plan. And since they can’t get the job done with Monkey Pox, it’s time to whip out an old standby that was SUPPOSED to not be a  problem anymore. Besides, Polio is more gender neutral."
2022-08-06,marci53323646,[],"@stillgray If this isn’t about him getting monkey pox, I’m moving on"
2022-08-06,liberal_proudly,"['monkeypox', 'covid19']","@amy641334 @Leavemebe1960 The @CDCgov said it was airborne &amp; was then forced by politics, not science, to not emphasize that. Oh they will see just how airborne #monkeypox is. Remember way back when they said #COVID19 wasn't either. Now we have polio to contend with. How many will not be disabled in 5 yrs"
2022-08-06,k2k265232183,[],They Say U Can Get Monkey Pox From Touchin Money💵 I Kno Sum Nighas Who Ain’t Got Shit 2Worry Bout
2022-08-06,brieduhhh,[],yall know yall lying some of yall still gone be hugging during these monkey pox so i dont even wanna hear itttt 😭
2022-08-06,notkirbymack,[],Monkey Pox is soooooooooo gay.
2022-08-06,markvillano2,[],"Yeah? Well Bud Lite has a new can with the Pride Flag, and a bunch of different pronouns, and it's now the Official Beer of Monkeypox!"
2022-08-06,shoopeee,[],@JoJoFromJerz Monkeypox is now entering the prison system too
2022-08-06,hbcushaderoom,[],Due to monkeypox the orgy is canceled. Ifykyk. -NCAT
2022-08-06,patriotdream70,[],"@GovPritzker Monkeypox is spread by skin to skin or direct mouth to mouth transmission. So unless teachers r sexually abusing our children, there is ZERO reason to even THINK about restricting them. Parents have had ENOUGH of your tyranny &amp; will gladly take you to court again!! As it stands..  https://t.co/BOlG24mpM4"
2022-08-06,fubofutbolman,[],@Outkick Mailin ballots coming in fall for their fake monkeypox epidemic
2022-08-06,sarabeth607,[],@RayGoldfield @jennywbristol Here is what the CDC archive says about monkeypox before they changed the primary means of transmission on their website  https://t.co/AuY105j4N8
2022-08-06,virginia752hfs,[],This is who is affected by Monkeypox….stop the back door business.
2022-08-06,clairbyrer,[],was talking to a friend today who does not have the bird app and she’s heard absolutely nothing about monkeypox. she didn’t even know it was declared a national health emergency yesterday and had no info on what the disease looks like or how it spreads. she’s a bartender/server.
2022-08-06,abelyouare,[],@AP4Liberty How else are those kids going to et the monkey pox?
2022-08-06,unkn0wn1015,[],@denise_dewald @JeromeAdamsMD Got my bleach ready! Monkeypox in my poop doesn't stand a chance.
2022-08-06,hellbla10878607,[],@panwarapurva23 @icurioussquare @at_first_Muslim @StandWithUs careful you ll spread monkeypox
2022-08-06,tslayunfiltered,[],"We got COVID 6S Plus, Monkey Pox, whooping Cough and y’all still not getting tested?? 🤦🏾‍♀️"
2022-08-06,houstonchron,[],How to get a monkeypox vaccine in Houston: Here's who qualifies as city gets new supply  https://t.co/k7r9GSSK2R
2022-08-06,clevelandjack22,[],Forgot to tell y’all but I unfortunately came down with monkey pox and had to stay home
2022-08-06,travelinjeebus,[],@sfchronicle We still doing this?  Aren't we on to Monkeypox?
2022-08-06,undeadmilkman,[],"@allisonperryart Not in the slightest, the newest variant of Covid ignores vaccines and monkeypox is going to be everywhere, on surfaces and people."
2022-08-06,greatscottford,['monkeypox'],Not letting #monkeypox ruin my pretty face. I got vaccinated alright.
2022-08-06,a_goldstein__,[],@TVG @TVGJoaquin Why is that nigga wearing a mask? Is he worried about catching monkeypox from Joaquin?
2022-08-06,simonsonmolly,[],"Ooh, I’m excited to read it and see it list “dumping bleach in an un-flushed poo toilet and soaking it over night before flushing in order to prevent monkeypox from getting into the rat population” as one of the methods!!"
2022-08-06,bre__18,[],I need to get back on my gym shit everyday but that monkey pox shit here now idk
2022-08-06,onceoday,[],This doctor was wearing full protective gear. He contracted the virus while discarding his gloves.   2 points: 1) Healthcare workers must able to be vaccinated.   2) Monkey pox is not an STI.
2022-08-06,newguyusername1,[],"@VanessaSlashV Yea b/c r-tared for laughing at people for getting monkey pox, you have it coming and it would be hilarious if you got it. Maybe that would shut you up. Lots of the cases are happening in children. You’re also also r-tard for calling it “monkeyaids”. You righties suck at comedy."
2022-08-06,5fs19,[],"@hrkbenowen @ChasBurnett5 👍🏻👍🏻A study on the current outbreak, published in July in the New England Journal of Medicine, found that, of more than 500 monkeypox cases across 16 countries diagnosed as of June, 98% were among men who have sex with men."
2022-08-06,therealton168,[],@MrDragonWolf1 @WhoAsked113 @tedcruz @MSNBC I think monkeypox eater didn't noticed you were sarcastic. :)
2022-08-06,samhainsghost,[],@buttigiegwins Bootygay looks like monkey I wonder if it’s because of monkey pox
2022-08-06,inewseverything,[],Monkeypox and kids: How at risk are they? – Investing NewsEverything  https://t.co/knruL0PDQT
2022-08-06,vvsdiaamond,[],The monkey pox shit is crazy and y’all still letting mfers in y’all personal space. 🤮
2022-08-06,patrickjane3169,[],Monkeypox: The New Pandemic  https://t.co/LMoY2n3jAp
2022-08-06,jensyn87105143,['plagueinc'],"My Virus, called Monkeypox, just wiped out the world in 1010 days! #PlagueInc  https://t.co/BlYFRXvy54"
2022-08-06,docssri2012,[],@CCPISASSH0E Monkey pox
2022-08-06,thesource,"['wegotus', 'sourcelove']",U.S. Declares State Of Emergency Amid Monkeypox Virus Outbreak only on  https://t.co/8EmqyZ5Yn0  #WeGotUs #SourceLove    https://t.co/xueMfZwZc9
2022-08-06,shy_baalak_,[],"They say Monkeypox can be transmitted by sex, so more than 80% youth of india is SAFE."
2022-08-06,coachspeak66,[],@ch_uff @gopTODD The vast majority of “those that consume Fox News” won’t be in a situation to become infected with Monkeypox.
2022-08-06,teemichelle57,[],"Children potentially exposed to monkeypox at Illinois day care, officials say   https://t.co/kzTyk5CmQi"
2022-08-06,nfbot2,[],"6 Facts to Know About Monkeypox, the U.S.'s Latest Public Health Emergency - msnNOW  https://t.co/Nbtlv8tO8X"
2022-08-06,lucabp7,[],"COVID-19, monkeypox, the resurgence of polio, and now a massive toxic chemical spill in one of our Great Lakes.  Governments have a lot on their hands. Sure would be nice if neoliberalism ended."
2022-08-06,djnewsie,"['monkeypox', 'monkeypoxvirus']",@HealthyDeKalb holds a #monkeypox vaccination event where hundreds of people showed up in @ItsInDeKalb to get the vaccine. More on the #MonkeypoxVirus and whether you should get the vaccine coming up at 10pm on @ATLCW.  https://t.co/uaPI0fymkJ
2022-08-06,swagdept,[],Monkeypox got your dumb ass so shook that you get scared when someone eats a banana around you
2022-08-06,zaccharyallen,[],@gingerlea1995 @blacktaill1 @seanhannity Wouldn't it make sense to quarantine the people with monkeypox?? And like not do the whole world again.
2022-08-06,nicole82669131,[],"@prasadhemant @DrEricDing Unless the varicella vaccine works against Monkeypox, kids aren’t immune."
2022-08-06,uprrmark,[],@KaylaChowShow Monkey Pox is a hoax.
2022-08-06,realevandothin1,[],@OrdinaryGamers how to prevent monkey pox
2022-08-06,williamofkent,[],@horchata999 @commonsense258 @washingtonpost So much more likely that such restrictions would work against Monkeypox then as they plainly did not with Covid?
2022-08-06,deiraphaelcruz,[],thank god monkey pox vaccine is available here.. less than 20 mins of waiting and I got the vax x
2022-08-06,publicjq1,[],@theblaze My concern about monkeypox  https://t.co/CAZ8tHe85m
2022-08-06,bonsuperstar,[],"@TiyahTirvana A recession , war, covid , monkey pox, and war im doing the best I can I fear imma get mines 🦦  https://t.co/ioUHphUgaV"
2022-08-06,omani1love,[],I mean how can I overstate Russian MIL DIRECTLY accusing the DNC and Big Pharma of creating and releasing Covid 19 and Monkeypox to win elections...
2022-08-06,pharosplinter,[],@Buckaround @BigGriffen @DAZNBoxing @_HasimRahmanJr @jakepaul @ESPNRingside “your pfp scream monkey pox” LMAOOO WTF 😂😂😂
2022-08-06,angry_staffer,[],"@11demo11 It honestly depends on where I’m at. Outdoor, I don’t mask *often*, but if I’m unable to distance, I will.   Masks likely wouldn’t make a *large* difference re: monkeypox, but it’s also not *zero* difference.   Certainly no harm in wearing one."
2022-08-06,llcbillionaire,[],‘We’re on our own.’ Urgent pleas for monkeypox vaccines from gay men feeling neglected by the government  https://t.co/UdZQMm0kBC  $SIGA $AZN $NVAX $PFE $MRNA
2022-08-06,justinnphillips,[],"I was bouta go to treehouse, till I remembered how many ppl got the monkey pox down here."
2022-08-06,jayoruba,[],polio in NY..legionnaires' in california..monkeypox..covid...
2022-08-06,froggy_terries,[],"@benryanwriter Not so bizarre when those of us that are healthy with healthy kids fought the same BS machine advocating for locking everyone down and closing schools because elderly, obese, and immuno-compromised people had a 3% higher chance of dying from the flu. No one cares about monkeypox."
2022-08-06,harlemj11,[],My doctor got me a monkeypox vaccine without the screening questions in NYC.  Call your doctor. He or she may have access to some.
2022-08-06,ghostsocia1,[],monkeypox spreading through physical contact and touching money. the hyperpop scene SAFE
2022-08-06,echogradient,[],@TronTonic @ChristianWalk1r If you survive the monkey pox
2022-08-06,curtiscoltonv2,[],@elpwsTwitch the monkeypox awaiting you:  https://t.co/XmAwYwUfnp
2022-08-06,angelantoniol,[],The Biden administration declared a health emergency over the growing monkeypox outbreak Thursday.  The declaration allows the federal government to amp up its response to the virus without the usual regulatory barriers.  https://t.co/t4e4syKPqu
2022-08-06,retrosordie,[],@TMZ It's no way Ye should allow that Thotty to come crawling back after laying up with that Meth Home Alone Monkey Pox face neega there.
2022-08-06,nanipbe,[],I wanna go to Disneyland but don’t  nobody want no itchy bubbly ass skin (monkeypox) and a hulk cough (covid).
2022-08-06,ernestmarracci1,[],@PlagueDr16 Just like it did with HCQ and Ivermectin. Any doctor prescribing effective medication for CCP virus or the new Wuhan monkeypox strain will lose license to practice.
2022-08-06,kcbsradio,[],Authorities in San Francisco said on Friday afternoon an individual infected with monkeypox has been taken to jail and will be placed in isolation to prevent spread of the rare disease.  https://t.co/Sl2EKRjwSv
2022-08-06,soulcorruption1,[],@realDailyWire if theres a woman ripe for monkeypox … its Kim Kardashian
2022-08-06,faln47,[],@ITSSHYMAR1E She gon get monkey pox fr
2022-08-06,zeyadmo08327554,[],wtf is monkeypox?
2022-08-06,marketwatch879,[],"Gay men are spreading monkeypox across the country like wildfire through promiscuity and gay orgies, but let’s not stigmatize the gay community about it or discuss how it’s spreading through sexual contact. SMH… STFU"
2022-08-06,nytscience,[],"The Biden administration on Thursday declared the growing monkeypox outbreak a national health emergency, a rare designation signaling that the virus now represents a significant risk to Americans  https://t.co/jm3HtFu7X9"
2022-08-06,fastinred98,[],@jsolomonReports positively monkey pox
2022-08-06,ogselfie01,[],@Angry_Staffer How worried is the Biden Administration about Monkeypox?
2022-08-06,dr_smart_b,[],I literally just told a friend &amp; fellow educator that our classrooms are about to be monkeypox parties just like the chicken pox parties &amp; I do not want to go to this party. 😫
2022-08-06,monee__,[],this monkey pox shit is one thing ion playing w/ fr.
2022-08-06,hellaclock,[],@surgecortes Sure you did. They’re good people. Just watch out for monkeypox 🍑 🏴‍☠️
2022-08-06,mjayzx3,[],Girl said she hope monkey pox makes niggas faithful 😂😂😂… Like aids ain’t been around why y’all goofy like that.
2022-08-06,sanmateopride,[],"We hope you can join on on Thu, 8/18 for Trans Talks: Monkey Pox- Overview, Diagnosis, Treatment, Prevention &amp; Local Resources. We co-host this free, monthly workshop with our partners at Stanford.   For more info, please click here:  https://t.co/7bV0qxQMZ9  https://t.co/WljqOzZgIN"
2022-08-06,kravee_cc,[],that monkeypox shit is outrageous
2022-08-06,bannonrace,[],Dose Stretching for the Monkeypox Vaccine -  https://t.co/WDkoHq3V7r
2022-08-06,duffythepigeon,[],@revndm @ananavarro How's that Monkey Pox going? You're in the high risk category
2022-08-06,hhs_in,[],U.S. declares monkeypox a public health emergency | CBC News  https://t.co/CLHDwdDEJ3
2022-08-06,djphuxxx,[],@pigstube_ @Baked50605 Bottom gif monkey pox
2022-08-06,alanislo,[],Universe cannot be real because what the fuck is Monkeypox
2022-08-06,p0usr,[],If no one gets monkeypox from the daycare worker then I will strongly consider this guy’s position and reevaluate my perception of risk. If a single one of those kids gets monkeypox then this dude needs his mic taken away.  https://t.co/ZWlVXgjYMj
2022-08-06,bettycjung,['monkeypox'],"As of August 4, 2022, the country had recorded more than 7,100 monkeypox cases, with the highest rates per capita in Washington, D.C., New York State and Georgia.  #monkeypox  @nytimes"
2022-08-06,almighty_chaz,[],Monkey pox spreading around like a mf and y’all still talking about going out
2022-08-06,devilsbigdick,[],i wanna eat his monkey pox scabs &lt;3
2022-08-06,jonathonmarsde,[],@HitCockBottom This is how monkey pox started…
2022-08-06,rmedia_news,[],"Adult at Illinois day care tests positive for monkeypox, children potentially exposed  https://t.co/Yt3HISDzX7"
2022-08-06,scapefae,[],y’all the monkeypox in the us is spreading sexually🗿 stay safe out there cause y’all are freaks 🔔😷🤧  https://t.co/FgQho0zcce
2022-08-06,adabagcompany,[],NYC correction captain who works on Rikers Island contracts monkeypox  https://t.co/P6ZPbFANDt
2022-08-06,alphaomegaai,[],@libsoftiktok @ecicuny Looks like someone looking for Monkeypox
2022-08-06,angelsfreak2217,[],"If this MonkeyPox virus is spreading like they say it is on media, true and  becomes the next Pandemic and all business shut down and we are all required to wear masks everywhere again then I’m going to be beyond pissed 😡. This better not become the next Pandemic!"
2022-08-06,thefalcondive,[],"Should I listen to Dirk &amp; another prominent Biotwit person, a scientist? Is monkeypox the next big thing? I personally think it’ll be the next huge STD while the scientist says it’ll spread to kids eventually Me? Idgaf. After COVID I don’t care. Mb my mistake. Still don’t care."
2022-08-06,zttrreloaded_2,[],They say Monkeypox can be transferred by touching 💰 money…so a lot of y’all niggas is safe!😂
2022-08-06,hallows_eve69,"['covid', 'monkeypox', 'polio']","@1NewsNZ GOVERNMENTS: ""Damn it! #Covid didn't work, #Monkeypox isn't working, TIME TO RE-RELEASE #POLIO!!"""
2022-08-06,patriciaeggett2,"['unitedstates', 'monkeypox', 'shame', 'shamefulleaders']",@PeterSweden7 In the #UnitedStates  #monkeypox  is now used for that #shame #ShamefulLeaders
2022-08-06,trader24sev,[],"@pnjaban People don’t want covid, monkey pox, to be yelled at, assaulted, sued, misunderstood, debated, have their safe space violated, show “privilege”, called a rapist, have themselves broadcasted, be made an example of, etc. it’s a mad mad world."
2022-08-06,liberal_proudly,"['tourists', 'nyc', 'monkeypox', 'covid19']","#tourists If ur smart u will stay away from #NYC . R high crime is the least 2b afraid of. We have the highest rate of #monkeypox , #COVID19 &amp; now polio in the nation, upstate now but quickly spreading. We have the worst mayor &amp; governor who care nothing abt ppl's safety. Beware"
2022-08-06,salemoob,[],me wanting school to start bc i feel somewhat depressed and then remembering monkeypox and covid exists 😔
2022-08-06,ns200owner,[],@Monkeypoxtally How monkeypox spreads  https://t.co/aWoEZYhViR
2022-08-06,_polo__,[],The scariest part of Monkeypox is the fact that you can have it and spread it for 3 weeks BEFORE symptoms show🤦🏽‍♀️
2022-08-06,_imfinawesome,[],"Right when I think I’m gonna start saying yes to linking, monkey pox. ✌🏼 I’ll stay inside 🤣"
2022-08-06,bsplade,[],"Sorry folks but this is NOT RIGHT! While millions have to sacrifice for a select few  that this virus affects, this is bullshit!  Newsom declares monkeypox a state of emergency in Cali after allowing gay, leather kink festival to go ahead on July 31- but BANNED kids from school  https://t.co/oBNssn861H"
2022-08-06,iamrnbizzy,['monkeypox'],I need that #monkeypox *jab* *EEEEE-medeeitlee.*
2022-08-06,bobtoye,['monkeypox'],"Guys, we ALL know: Thread takes ‘public health officials’ APART for being too woke to be honest about what’s REALLY spreading #monkeypox  https://t.co/KZEg9M0w9l via @twitchyteam"
2022-08-06,redwoodsorrel,[],"@patriottakes I wouldn’t wish monkeypox on anyone, but for the guy with the anti-mask sign I may make an exception."
2022-08-06,_thereallitone,[],monkeypox can be transferred by touching money so most you niggas are safe
2022-08-06,tzraick,[],There needs to be separate hc facilities set up in each of the 5 boroughs to treat MPX and ONLY monkeypox. We can use former hospital buildings which can be quickly retrofitted (ie Victory or LICH in Brooklyn) &amp; all HCWs at these sites should be offered Jynneos. All HCWs should
